X (ms);C0:Drive_1.r63[0];C1:Drive_1.r80[0];C2:Drive_1.r76;C3:Drive_1.r78;C4:Drive_1.r70
8568,000000;60,897186;0,454533;0,867943;0,073003;590,200012
8576,000000;65,318390;0,436918;0,870668;0,069813;588,299988
8584,000000;69,047516;0,418530;0,867644;0,066875;585,500000
8592,000000;73,051498;0,391469;0,866680;0,062551;588,299988
8600,000000;77,156570;0,368390;0,868109;0,058863;587,400024
8608,000000;79,872810;0,332215;0,869769;0,053083;590,200012
8616,000000;82,639206;0,333988;0,868221;0,053366;588,299988
8624,000000;85,215309;0,318688;0,868747;0,050922;585,500000
8632,000000;87,007790;0,324621;0,867029;0,051870;588,299988
8640,000000;89,366096;0,335884;0,870361;0,053669;588,299988
8648,000000;90,373764;0,354213;0,864346;0,056598;587,400024
8656,000000;92,016853;0,339463;0,869804;0,054241;588,299988
8664,000000;93,740906;0,344625;0,866805;0,055066;584,600037
8672,000000;96,645706;0,365430;0,868446;0,058390;588,299988
8680,000000;99,678452;0,343004;0,866137;0,054807;587,400024
8688,000000;102,616158;0,333727;0,867315;0,053325;590,200012
8696,000000;105,662201;0,326810;0,869135;0,052219;588,299988
8704,000000;107,749771;0,327894;0,868458;0,052393;584,600037
8712,000000;108,955048;0,318940;0,870177;0,050962;588,299988
8720,000000;110,459579;0,341102;0,869344;0,054503;587,400024
8728,000000;112,534599;0,348024;0,868194;0,055609;590,200012
8736,000000;115,767670;0,363401;0,867657;0,058066;588,299988
8744,000000;119,268929;0,343038;0,868120;0,054812;585,500000
8752,000000;122,597839;0,315746;0,869872;0,050451;588,299988
8760,000000;125,426628;0,294172;0,869172;0,047004;587,400024
8768,000000;127,679947;0,294538;0,866170;0,047063;590,200012
8776,000000;129,477295;0,334772;0,868704;0,053492;588,299988
8784,000000;131,079544;0,278551;0,868773;0,044508;584,600037
8792,000000;132,346695;0,310410;0,869619;0,049599;588,299988
8800,000000;135,297104;0,340324;0,867902;0,054379;587,400024
8808,000000;138,079269;0,324621;0,865006;0,051870;590,200012
8816,000000;140,769012;0,315315;0,867554;0,050383;588,299988
8824,000000;142,189743;0,295321;0,864793;0,047188;585,500000
8832,000000;143,362854;0,340700;0,871644;0,054439;588,299988
8840,000000;145,654160;0,335299;0,868349;0,053576;587,400024
8848,000000;148,489548;0,359796;0,867964;0,057034;590,200012
8856,000000;152,162537;0,319492;0,867687;0,051050;587,400024
8864,000000;154,986023;0,281553;0,868325;0,044988;585,500000
8872,000000;157,687408;0,311527;0,870921;0,049777;587,400024
8880,000000;159,760071;0,332829;0,870413;0,053181;587,400024
8888,000000;160,771393;0,310822;0,869819;0,049665;590,200012
8896,000000;163,049789;0,303358;0,865418;0,048472;587,400024
8904,000000;166,021011;0,325623;0,865678;0,052030;584,600037
8912,000000;168,869843;0,325395;0,869521;0,051993;588,299988
8920,000000;170,639847;0,322221;0,870451;0,051486;587,400024
8928,000000;171,704681;0,332611;0,864292;0,053146;590,200012
8936,000000;174,203720;0,356199;0,862927;0,056915;588,299988
8944,000000;177,974289;0,296809;0,867551;0,047426;584,600037
8952,000000;180,947540;0,300948;0,867379;0,048087;588,299988
8960,000000;183,526932;0,316340;0,870122;0,050546;587,400024
8968,000000;185,347015;0,333158;0,871430;0,053234;590,200012
8976,000000;187,042267;0,309826;0,869576;0,049505;588,299988
8984,000000;189,796600;0,329823;0,866682;0,052701;584,600037
8992,000000;192,694336;0,359454;0,866072;0,057435;588,299988
9000,000000;194,786362;0,320779;0,867384;0,051256;587,400024
9008,000000;195,975418;0,345435;0,868048;0,055195;590,200012
9016,000000;198,490982;0,352631;0,862368;0,056345;588,299988
9024,000000;202,201996;0,338685;0,865190;0,054117;584,600037
9032,000000;204,783325;0,308885;0,865349;0,053143;588,299988
9040,000000;207,060944;0,300509;0,866164;0,048017;587,400024
9048,000000;208,303833;0,295133;0,868587;0,049513;590,200012
9056,000000;211,243225;0,319860;0,864598;0,051109;588,299988
9064,000000;214,084198;0,348750;0,866140;0,055725;584,600037
9072,000000;215,382751;0,311857;0,867049;0,055399;588,299988
9080,000000;217,317551;0,332436;0,871172;0,053118;587,400024
9088,000000;220,067093;0,360733;0,862050;0,057640;590,200012
9096,000000;223,876541;0,355151;0,867978;0,056748;588,299988
9104,000000;226,109695;0,339095;0,868881;0,054182;585,500000
9112,000000;227,668884;0,364349;0,873217;0,058217;588,299988
9120,000000;229,210114;0,326393;0,870998;0,052153;588,299988
9128,000000;231,182220;0,375509;0,871884;0,060001;588,299988
9136,000000;232,837082;0,340490;0,874264;0,054405;588,299988
9144,000000;232,768829;0,351619;0,871791;0,056183;584,600037
9152,000000;234,225403;0,430862;0,865516;0,068845;587,400024
9160,000000;236,816864;0,469559;0,865295;0,075028;588,299988
9168,000000;238,341827;0,468274;0,869892;0,074823;591,100037
9176,000000;238,863892;0,502868;0,871897;0,080351;588,299988
9184,000000;239,184906;0,497410;0,868262;0,079479;584,600037
9192,000000;240,870468;0,580455;0,870527;0,092748;588,299988
9200,000000;241,998367;0,567778;0,872763;0,090722;588,299988
9208,000000;242,380798;0,620450;0,867442;0,099139;591,100037
9216,000000;244,403168;0,700355;0,861590;0,113707;588,299988
9224,000000;246,949707;0,693478;0,871527;0,110807;584,600037
9232,000000;248,876785;0,740600;0,872972;0,118337;588,299988
9240,000000;249,628860;0,734576;0,873492;0,117374;587,400024
9248,000000;251,371704;0,774965;0,862954;0,123828;591,100037
9256,000000;253,963684;0,853961;0,871267;0,136450;588,299988
9264,000000;255,371994;0,830302;0,872083;0,132670;584,600037
9272,000000;257,534363;0,889889;0,867904;0,142191;588,299988
9280,000000;261,150574;0,894314;0,865656;0,142898;587,400024
9288,000000;263,737579;0,904711;0,867052;0,148002;591,100037
9296,000000;266,251038;0,910858;0,872893;0,148393;588,299988
9304,000000;269,045593;0,905682;0,863159;0,144714;585,500000
9312,000000;272,904694;0,978961;0,866772;0,156423;588,299988
9320,000000;275,730194;0,952380;0,872354;0,152176;587,400024
9328,000000;279,894440;0,963058;0,864585;0,153882;591,100037
9336,000000;284,559174;0,976904;0,862827;0,156095;588,299988
9344,000000;289,448273;0,979906;0,864830;0,156775;584,600037
9352,000000;293,453247;0,900584;0,869644;0,143900;588,299988
9360,000000;298,307831;0,901296;0,860352;0,144014;587,400024
9368,000000;302,516113;0,831058;0,872118;0,132791;589,200012
9376,000000;306,014740;0,833039;0,862743;0,133107;588,299988
9384,000000;311,841034;0,790891;0,864138;0,126372;584,600037
9392,000000;315,691437;0,771812;0,865565;0,122369;589,200012
9400,000000;318,948608;0,704176;0,866616;0,112517;587,400024
9408,000000;322,303375;0,772978;0,863005;0,123510;591,100037
9416,000000;324,878021;0,666531;0,875698;0,106502;588,299988
9424,000000;326,967804;0,716286;0,864146;0,114452;584,600037
9432,000000;329,823425;0,681824;0,867048;0,108945;588,299988
9440,000000;332,047607;0,718839;0,872614;0,114860;587,400024
9448,000000;333,281006;0,630728;0,863042;0,100781;589,200012
9456,000000;335,278198;0,690956;0,874162;0,110404;588,299988
9464,000000;335,505615;0,702074;0,874625;0,112181;585,500000
9472,000000;337,720581;0,758777;0,863722;0,121241;588,299988
9480,000000;340,323883;0,698128;0,874096;0,111550;587,400024
9488,000000;341,106506;0,698382;0,871738;0,111591;592,000000
9496,000000;343,429626;0,737571;0,860388;0,117853;588,299988
